backend,protocol,theta,l_FS,d_FS_endpoint,T_G_path,T_G_endpoint,counts_0,counts_1,shots,P0_survival,P1_excitation
ibm_marrakesh,A,0.47123889803846897,0.23561944901923468,0.23561944901923468,7.500000000000006e-12,7.500000000000006e-12,1925,123,2048,0.93994140625,0.06005859375
ibm_marrakesh,B,0.47123889803846897,0.23561944901927062,0.23561944901923468,7.50000000000115e-12,7.500000000000006e-12,1926,122,2048,0.9404296875,0.0595703125
ibm_marrakesh,C,0.47123889803846897,0.23345846515820334,0.1666003479598768,7.431213747315017e-12,5.303053779728831e-12,1985,63,2048,0.96923828125,0.03076171875
ibm_marrakesh,D,0.47123889803846897,0.28998828226987583,0.2341623377633256,9.230613712395714e-12,7.453618708197453e-12,1936,112,2048,0.9453125,0.0546875
ibm_marrakesh,E,0.47123889803846897,0.2334385525074964,0.16658654741185153,7.430579907957003e-12,5.302614494641711e-12,1977,71,2048,0.96533203125,0.03466796875
ibm_marrakesh,F,0.47123889803846897,0.39121139711707376,0.2056926141793088,1.245264552901375e-11,6.547399260826216e-12,1950,98,2048,0.9521484375,0.0478515625
ibm_marrakesh,A,0.6283185307179586,0.3141592653589795,0.3141592653589795,1.0000000000000006e-11,1.0000000000000006e-11,1825,223,2048,0.89111328125,0.10888671875
ibm_marrakesh,B,0.6283185307179586,0.3141592653588525,0.31415926535897837,9.999999999995965e-12,9.99999999999997e-12,1827,221,2048,0.89208984375,0.10791015625
ibm_marrakesh,C,0.6283185307179586,0.3090926180286838,0.22212564545751987,9.838723606496024e-12,7.07047889240842e-12,1937,111,2048,0.94580078125,0.05419921875
ibm_marrakesh,D,0.6283185307179586,0.40919390652241683,0.3106987102920543,1.3025046581225119e-11,9.889847111051437e-12,1832,216,2048,0.89453125,0.10546875
ibm_marrakesh,E,0.6283185307179586,0.3090444479128055,0.22209274963527428,9.837190304085755e-12,7.069431785864928e-12,1952,96,2048,0.953125,0.046875
ibm_marrakesh,F,0.6283185307179586,0.5289524383065841,0.2762822984242889,1.6837079043400736e-11,8.79433869660315e-12,1877,171,2048,0.91650390625,0.08349609375
ibm_marrakesh,A,0.7853981633974483,0.3926990816987242,0.3926990816987242,1.2500000000000002e-11,1.2500000000000002e-11,1744,304,2048,0.8515625,0.1484375
ibm_marrakesh,B,0.7853981633974483,0.39269908169875817,0.3926990816987248,1.2500000000001083e-11,1.2500000000000021e-11,1768,280,2048,0.86328125,0.13671875
ibm_marrakesh,C,0.7853981633974483,0.38294383913126173,0.2776437863887166,1.2189480984865577e-11,8.837676204502908e-12,1896,152,2048,0.92578125,0.07421875
ibm_marrakesh,D,0.7853981633974483,0.5379499037188591,0.3859238292319472,1.712347726253312e-11,1.2284337015843378e-11,1778,270,2048,0.8681640625,0.1318359375
ibm_marrakesh,E,0.7853981633974483,0.3828473599655487,0.27757906706789165,1.2186409957639855e-11,8.83561612453834e-12,1870,178,2048,0.9130859375,0.0869140625
ibm_marrakesh,F,0.7853981633974483,0.6682736438938569,0.3476653987959604,2.1271810752748066e-11,1.1066533352078436e-11,1803,245,2048,0.88037109375,0.11962890625
ibm_marrakesh,A,0.9424777960769379,0.4712388980384689,0.4712388980384689,1.5e-11,1.5e-11,1603,445,2048,0.78271484375,0.21728515625
ibm_marrakesh,B,0.9424777960769379,0.47123889803839414,0.4712388980384684,1.499999999999762e-11,1.4999999999999984e-11,1604,444,2048,0.783203125,0.216796875
ibm_marrakesh,C,0.9424777960769379,0.4546805309842364,0.33315275926004156,1.447293080675778e-11,1.0604581688187965e-11,1839,209,2048,0.89794921875,0.10205078125
ibm_marrakesh,D,0.9424777960769379,0.6747957233068728,0.45949772663719163,2.147941498831194e-11,1.4626266906759503e-11,1648,400,2048,0.8046875,0.1953125
ibm_marrakesh,E,0.9424777960769379,0.4545088639456702,0.33303990751991247,1.446746647520703e-11,1.0600989505732352e-11,1842,206,2048,0.8994140625,0.1005859375
ibm_marrakesh,F,0.9424777960769379,0.8077918963783797,0.41971659433454994,2.5712814659639047e-11,1.3359994137207884e-11,1697,351,2048,0.82861328125,0.17138671875
ibm_marrakesh,A,1.0995574287564276,0.5497787143782139,0.5497787143782139,1.7500000000000004e-11,1.7500000000000004e-11,1490,558,2048,0.7275390625,0.2724609375
ibm_marrakesh,B,1.0995574287564276,0.5497787143782469,0.5497787143782141,1.7500000000001054e-11,1.750000000000001e-11,1444,604,2048,0.705078125,0.294921875
ibm_marrakesh,C,1.0995574287564276,0.5240491377152483,0.38865038649460687,1.6681002138085435e-11,1.2371126029038457e-11,1751,297,2048,0.85498046875,0.14501953125
ibm_marrakesh,D,1.0995574287564276,0.8180899805952317,0.5310735701469835,2.6040612861136777e-11,1.6904596766870572e-11,1503,545,2048,0.73388671875,0.26611328125
ibm_marrakesh,E,1.0995574287564276,0.5237675318385216,0.38846921574421206,1.667203834462848e-11,1.2365359184944657e-11,1765,283,2048,0.86181640625,0.13818359375
ibm_marrakesh,F,1.0995574287564276,0.9461000728000778,0.4923120416805926,3.011530064914689e-11,1.5670778995425904e-11,1573,475,2048,0.76806640625,0.23193359375
ibm_marrakesh,A,1.2566370614359172,0.6283185307179586,0.6283185307179586,2.0000000000000002e-11,2.0000000000000002e-11,1331,717,2048,0.64990234375,0.35009765625
ibm_marrakesh,B,1.2566370614359172,0.6283185307179804,0.628318530717959,2.0000000000000693e-11,2.0000000000000012e-11,1327,721,2048,0.64794921875,0.35205078125
ibm_marrakesh,C,1.2566370614359172,0.5908912356660699,0.4441342711237837,1.8808652197186618e-11,1.4137232929173241e-11,1664,384,2048,0.8125,0.1875
ibm_marrakesh,D,1.2566370614359172,0.9661029734786843,0.6002976187932622,3.075201275298218e-11,1.9108066671448386e-11,1414,634,2048,0.6904296875,0.3095703125
ibm_marrakesh,E,1.2566370614359172,0.590456053201974,0.44386032571657996,1.879479990912506e-11,1.4128512976034484e-11,1666,382,2048,0.8134765625,0.1865234375
ibm_marrakesh,F,1.2566370614359172,1.0818226928203023,0.5653270887126474,3.443548582226724e-11,1.799492012647365e-11,1459,589,2048,0.71240234375,0.28759765625
ibm_marrakesh,A,1.413716694115407,0.7068583470577035,0.7068583470577035,2.25e-11,2.25e-11,1155,893,2048,0.56396484375,0.43603515625
ibm_marrakesh,B,1.413716694115407,0.7068583470577974,0.7068583470577042,2.2500000000002992e-11,2.2500000000000026e-11,1166,882,2048,0.5693359375,0.4306640625
ibm_marrakesh,C,1.413716694115407,0.6551605084119987,0.4996017292558079,2.0854406686473773e-11,1.5902816957664123e-11,1556,492,2048,0.759765625,0.240234375
ibm_marrakesh,D,1.413716694115407,1.1171090402061277,0.6668100073739119,3.5558685144289613e-11,2.1225221755340256e-11,1280,768,2048,0.625,0.375
ibm_marrakesh,E,1.413716694115407,0.6545184955192764,0.4992057740855618,2.083397078139268e-11,1.589021331314663e-11,1573,475,2048,0.76806640625,0.23193359375
ibm_marrakesh,F,1.413716694115407,1.213682542916381,0.6386334443913156,3.863271520989669e-11,2.032833389973619e-11,1347,701,2048,0.65771484375,0.34228515625
ibm_marrakesh,A,1.5707963267948966,0.7853981633974483,0.7853981633974483,2.5e-11,2.5e-11,1052,996,2048,0.513671875,0.486328125
ibm_marrakesh,B,1.5707963267948966,0.785398163397433,0.7853981633974484,2.4999999999999513e-11,2.5000000000000004e-11,994,1054,2048,0.4853515625,0.5146484375
ibm_marrakesh,C,1.5707963267948966,0.7169382854239521,0.5550497025115095,2.2820854403410024e-11,1.7667780763278548e-11,1484,564,2048,0.724609375,0.275390625
ibm_marrakesh,D,1.5707963267948966,1.2694700190314485,0.7302465652879917,4.04084857271635e-11,2.3244470108292473e-11,1132,916,2048,0.552734375,0.447265625
ibm_marrakesh,E,1.5707963267948966,0.7160265459932598,0.55449705913191,2.279183283596873e-11,1.7650189578152494e-11,1481,567,2048,0.72314453125,0.27685546875
ibm_marrakesh,F,1.5707963267948966,1.3405901047541464,0.7120954202500138,4.267230836634084e-11,2.266670121717805e-11,1147,901,2048,0.56005859375,0.43994140625
